"item_id";"location_id";"trans_date";"qty";"cost_amount"
"0000CD49FA7DFE1158A3BB3DBE8E1489";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"2";"235.6"
"0000CD49FA7DFE1158A3BB3DBE8E1489";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"4";"471.2"
"0000EB60690F9E117260106505009C4A";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"7";"2327.81"
"0000EB60690F9E117260106505009C4A";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"27";"8197.71"
"0000EBC0069CEE1191EE1065050029B9";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"0";"0.00"
"0000EBC0069CEE1191EE1065050029B9";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"2";"135.24"
"0001AA1D4315EE11B1AD10650500B8EA";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"24";"2500.32"
"0001B48C9CB04E1142D58A650500DB08";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"3";"689.10"
"0001B48C9CB04E1142D58A650500DB08";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"6";"1428.07"
"000257BC483EFE11F1557891FE690589";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"6";"706.03"
"000257BC483EFE11F1557891FE690589";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"11";"1286.40"
"0003B9C6A601CE11877210650500F269";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"1";"156.19"
"0003B9C6A601CE11877210650500F269";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"1";"156.2"
"00049E6271BEEE1191EE1065050029B9";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"1";"523.37"
"00049E6271BEEE1191EE1065050029B9";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"2";"1046.74"
"0008AB291959FE11128010650500E819";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"3";"1318.8"
"0009519CD62CAE11BE2110650500705A";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"1";"8984"
"000A6D8A48CECE11ADB310650500C8B8";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"1";"134.15"
"000B61F0B28ADE11406610650500924A";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"0";"0.00"
"000D1419D9CC6E11B7B78A650500BC08";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"42";"3654"
"000D1419D9CC6E11B7B78A650500BC08";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"32";"2784"
"000D3C198EF39E115540106505008D3B";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"55";"6175.40"
"0010A31CA0900F11F1557891FE690889";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"4";"239.14"
"0010A31CA0900F11F1557891FE690889";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"0";"0.00"
"001142C8008CBE118772106505003D59";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"8";"1872"
"0011932287D2DE11ADB3106505007EB8";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"3";"188.56"
"0012B1A74F4FBE11877210650500C069";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"4";"2108.92"
"0012B1A74F4FBE11877210650500C069";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"7";"3690.61"
"0016B04B0DFCBE11877210650500DD59";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"12";"1660.29"
"0016F6E68E657E11B7B78A650500ED08";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"1";"328.04"
"0016F6E68E657E11B7B78A650500ED08";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"4";"1404.24"
"0018E9D401CAED11A62CD892C0003F2A";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"7";"695.34"
"001AA9AB5443FE1191EE106505001EB9";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"6";"865.86"
"001AA9AB5443FE1191EE106505001EB9";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"3";"432.93"
"001C3520486FCE11ADB310650500B9B8";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"9";"5900.55"
"001C3520486FCE11ADB310650500B9B8";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"14";"9052.69"
"001CFDEFF7976E11B7B78A650500BC08";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"28";"7954.28"
"001D407720EECE11ADB310650500E8B8";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"2";"101.77"
"001DA742D78ECE11ADB31065050078B8";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"6";"1420.11"
"001DA742D78ECE11ADB31065050078B8";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"7";"1656.79"
"00234288B260CE118772106505002269";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"2";"1608.62"
"00275AFFE26A6E11B7B78A650500BC08";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"31";"3648.24"
"00275AFFE26A6E11B7B78A650500BC08";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"31";"3597.08"
"0027785B64B0EE11406610650500CA4A";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"4";"1990.88"
"002855A36C3AAE11BE21106505000E4A";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"2";"1094.24"
"002866AC21CAED11A62CD892C0003F2A";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"5";"1278.25"
"0028DA92BDBDCE11ADB31065050077B8";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"20";"627.45"
"002DA791DE40EE114066106505004A4A";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"13";"3585.14"
"002F5817A02B6E11B7B78A650500BC08";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"28";"5730.76"
"002FF1DEF356DE11ADB31065050003C8";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"17";"459"
"0031B40C6A28EE1191EE1065050018B9";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"1";"1091.42"
"003302A14D62FE1191EE10650500FCB9";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"4";"1397.92"
"003313FBCEF0EE114066106505002B4A";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"1";"224.19"
"00340E4F8094DE11ADB310650500C0C8";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"4";"1072.64"
"00342DB93EAFFE11F1557891FE69E689";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"5";"67.82"
"00342DB93EAFFE11F1557891FE69E689";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"8";"108.51"
"0034A856DB456E11B7B78A650500BC08";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"13";"1602.25"
"0035C2042969FE11128010650500E819";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"0";"0.00"
"00378DC1E823FE1191EE10650500FDB9";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"5";"987.88"
"0039D373B816DE11ADB310650500B2C8";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"7";"1270.29"
"003B1DADC0148E113835BB6505008CAA";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"4";"893.20"
"003B1DADC0148E113835BB6505008CAA";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"5";"1115.66"
"003B1DE67D769E11554010650500D04B";"44673735EAF46E11B7B78A650500BC08";"2025-07-27";"28";"1680"
"003B7E11AD00EE11406610650500F94A";"B0BDDED34CC83E11052F6792C000B249";"2025-07-27";"1";"13.67"
"003B7E11AD00EE11406610650500F94A";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"72";"989.42"
"003D1D023565CE11ADB3106505002DA8";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"0";"0.0"
"003EC6545E1C8E11F243BB650500E24B";"FC081C55582CED11A62CD892C0003F2A";"2025-07-27";"5";"491.65"
